class,code,name,prof,time,grade,score,number
전공일반,BUS2036-01,국제비즈니스협상과계약,임채훈,화09:00-10:15【33306】 화10:30-11:45【33306】,3,0,79
전공일반,BUS3001-01,국제물류,홍란주,화18:00-19:15【33301】【1.5h(ON)+1.5h(OFF)】,3,4.48,72
전공핵심/전공일반,BUS3008-01,경영전략,배준형,월12:00-13:15【33303】 수13:30-14:45【33303】,3,4.63,83
전공핵심/전공일반,BUS3008-03,경영전략,최희원,금18:00-19:15【33301】 금19:30-20:45【33301】,3,3.4,86
전공일반,BUS3009-02,조직설계,서문교,금10:30-11:45【33301】【1.5h(ON)+1.5h(OFF)】,3,4.21,23
전공일반,BUS3009-03,조직설계,김민지,금13:30-14:45【33304】【1.5h(ON)+1.5h(OFF)】,3,5,72
전공일반,BUS3011-01,인터넷과경영,유상석,목09:00-10:15【33405】 목10:30-11:45【33405】,3,4.5,17
전공일반,BUS3011-02,인터넷과경영,최앤젤라애리,화13:30-14:45【33204】 목12:00-13:15【33204】,3,4,2
전공일반,BUS3020-01,회계감사,최아름,수10:30-11:45【33301】【1.5h(ON)+1.5h(OFF)】,3,4.57,85
전공일반,BUS3027-01,글로벌리스크관리보험,맹승민,금15:00-16:15【33301】 금16:30-17:45【33301】,3,4.11,70
전공일반,BUS3028-01,파생상품론,이동훈,수18:00-19:15【33301】 수19:30-20:45【33301】,3,4.74,60
전공일반,BUS3033-01,중국마케팅,노은영,화18:00-19:15【33304】 화19:30-20:45【33304】,3,4.48,36
전공일반,BUS3039-01,사내앙트레프레너십,김상균,화13:30-14:45【33405】【1.5h(ON)+1.5h(OFF)】,3,3.58,28
전공일반,BUS3041-02,기업가정신개론,박원구,금09:00-10:15【33219】 금10:30-11:45【33219】,3,4.43,24
전공일반,BUS3042-01,마케팅데이터애널리틱스,채인영,화13:30-14:45【33503】【1.5h(ON)+1.5h(OFF)】,3,3,5
전공일반,BUS3045-01,비즈니스애널리틱스,최앤젤라애리,화12:00-13:15【33204】 목13:30-14:45【33204】,3,2.86,25
전공일반,BUS3045-02,비즈니스애널리틱스,문준서,월18:00-19:15【33205】 월19:30-20:45【33205】,3,2.68,39
전공일반,BUS3045-03,비즈니스애널리틱스,김한민,수09:00-10:15【33205】 수10:30-11:45【33205】,3,4.52,50
전공일반,BUS3045-04,비즈니스애널리틱스,김한민,수18:00-19:15【33205】 수19:30-20:45【33205】,3,4.52,52
전공일반,BUS3048-01,경영데이터의시각적분석,서아영,월15:00-16:15【33204】【1.5h(ON)+1.5h(OFF)】,3,4.44,30
전공일반,BUS3048-02,경영데이터의시각적분석,서아영,월16:30-17:45【33204】【1.5h(ON)+1.5h(OFF)】,3,4.44,13
전공(대학원)/전공,DBA4014-01,투자분석,신영석,월15:00-16:15【33405】 수16:30-17:45【33405】,3,5,4
전공(대학원)/전공,DBA4017-01,조직이론과설계,김도현,화15:00-16:15【33401】 화16:30-17:45【33401】,3,0,2
전공(대학원)/전공,DBA4023-01,회계감사,최아름,수12:00-13:15【33401】 수13:30-14:45【33401】,3,4.57,4
전공(대학원)/전공,DBA4024-01,회계정보와가치평가,최희익,목12:00-13:15【33401】 목13:30-14:45【33401】,3,0,1
전공(대학원)/전공,DBA4029-01,인적자원관리연구,김영상,화12:00-13:15【33402】 화13:30-14:45【33402】,3,0,7
전공(대학원)/전공,DBA4033-01,인공지능마케팅,이은주,화09:00-10:15【33405】 화10:30-11:45【33405】,3,3.46,3
전공(대학원)/전공,DES4001-01,융합캡스톤디자인,이한승,월18:00-19:15【61413】 월19:30-20:45【61413】,3,0,4
전공일반/전공핵심,ECO2001-03,경제학원론1,이성주,화15:00-16:15【31704】 목16:30-17:45【31704】,3,4.39,72
전공일반,EPN2004-01,스타트업경영,강윤정,월15:00-16:15【33219】 수16:30-17:45【33219】,3,4.04,16
전공일반,EPN2011-01,팀앙트레프레너십I,권복연,금15:00-16:15【33219】 금16:30-17:45【33219】,3,4.43,13
전공일반,EPN3018-01,기술사업화와창업,박원구,금12:00-13:15【33219】 금13:30-14:45【33219】,3,5,27
전공(대학원)/전공,FIT4002-01,핀테크와금융법무,고동원,화15:00-16:15【33402】 화16:30-17:45【33402】,3,4.38,19
전공(대학원)/전공,FIT4003-01,금융파생상품론,신영석,월13:30-14:45【33405】 수12:00-13:15【33405】,3,0,4
전공일반,SOA3001-01,문화예술캡스톤디자인,임성민,목15:00-16:15【62705】 목16:30-17:45【62705】,3,4.67,44
전공일반/전공핵심,STA2011-01,통계학원론,김동욱,화16:30-17:45【31705】 목15:00-16:15【31705】,3,3.89,7
전공일반/전공핵심,STA2011-02,통계학원론,이준석,금15:00-16:15【31308】 금16:30-17:45【31308】,3,4.55,123
전공일반,STA3014-01,통계적데이터마이닝,김재직,월10:30-11:45【32210】 수09:00-10:15【32210】,3,4.63,64
전공(대학원)/전공,SFC4002-41,스마트팩토리캡스톤디자인2,정종필,화18:00-19:15【26312】 화19:30-20:45【26312】,3,0,16
전공(대학원)/전공,SFC7002-41,스마트팩토리융합캡스톤디자인2,이채규,목18:00-19:15【26312】 목19:30-20:45【26312】,3,4.6,21
전공핵심,BIZ2022-I1,회계원리,최영수,【iCampus 수업】,3,4.37,70
전공일반,BUS2001-I1,경영학원론,김안드레아,【iCampus 수업】,3,4.32,677
전공일반,BUS2005-I1,소비자행동,김정구,【iCampus 수업】,3,2.99,101
전공일반,BUS2008-I1,국제재무관리,박영규,【iCampus 수업】,3,3.78,86
전공일반,BUS2011-I1,마케팅조사방법,이은주,【iCampus 수업】,3,2.9,139
전공일반,BUS2020-I1,원가회계,유준욱,【iCampus 수업】,3,4.75,287
전공일반,BUS3033-I1,중국마케팅,김용준,【iCampus 수업】,3,3.89,135
전공일반,CHS2008-I1,[도전학기] 4차산업혁명과창업비즈니스,김경환,【iCampus 수업】,1,2.94,20
전공핵심/전공일반,GBA2003-01,Introduction to Financial Accounting,안민관,화09:00-10:15【9B218】 화10:30-11:45【9B218】,3,2.8,71
전공핵심/전공일반,GBA2003-02,Introduction to Financial Accounting,안민관,월18:00-19:15【9B218】 월19:30-20:45【9B218】,3,2.79,67
전공핵심/전공일반,GBA2005-01,Financial Management,안희준,화10:30-11:45【90110】【1.5h(ON)+1.5h(OFF)】,3,4.52,68
전공핵심/전공일반,GBA2005-02,Financial Management,박흥주,월10:30-11:45【90109】 수09:00-10:15【90109】,3,4.41,40
전공핵심,GBA2006-01,Marketing Management,이혜진,월12:00-13:15【33503】 수13:30-14:45【33503】,3,4.46,27
전공핵심,GBA2006-02,Marketing Management,김효원,월13:30-14:45【90110】【1.5h(ON)+1.5h(OFF)】,3,0,37
전공일반,GBA2010-01,Intermediate Investments,신영석,월16:30-17:45【90110】 수15:00-16:15【90110】,3,4.5,25
전공일반,GBA2020-01,Marketing Research,임동진,화19:30-20:45【90110】【1.5h(ON)+1.5h(OFF)】,3,4.33,45
전공핵심,GBA2028-01,Managing Behavior in Organizations,천진석,목13:30-14:45【90109】【1.5h(ON)+1.5h(OFF)】,3,4.59,48
전공핵심,GBA2028-02,Managing Behavior in Organizations,천진석,목12:00-13:15【90109】【1.5h(ON)+1.5h(OFF)】,3,4.59,46
전공핵심,GBA2028-03,Managing Behavior in Organizations,천진석,목15:00-16:15【90109】【1.5h(ON)+1.5h(OFF)】,3,4.59,39
전공핵심,GBA2029-01,Consumer Behavior,한영지,목13:30-14:45【9B218】【1.5h(ON)+1.5h(OFF)】,3,2.6,23
전공핵심/전공일반,GBA2032-01,Intermediate Accounting I,안민관,월09:00-10:15【9B218】 월10:30-11:45【9B218】,3,2.36,19
전공핵심,GBA2037-01,Business Statistics,장영봉,목13:30-14:45【90209】【1.5h(ON)+1.5h(OFF)】,3,2.3,35
전공핵심,GBA2037-02,Business Statistics,장영봉,목12:00-13:15【90209】【1.5h(ON)+1.5h(OFF)】,3,2.28,52
전공핵심,GBA2037-03,Business Statistics,장영봉,목15:00-16:15【90209】【1.5h(ON)+1.5h(OFF)】,3,2.3,39
전공일반,GBA3007-01,International Finance,김영한,화16:30-17:45【9B218】 목15:00-16:15【9B218】,3,4.92,25
전공일반,GBA3008-01,Banking and Financial Intermediation,한중호,화12:00-13:15【90110】 목13:30-14:45【90110】,3,4.17,27
전공일반,GBA3025-01,Current Topics in Finance,최형규,수18:00-19:15【90110】 수19:30-20:45【90110】,3,5,20
전공핵심,GBA3034-01,Business Communication,임동진,월16:30-17:45【90109】【1.5h(ON)+1.5h(OFF)】,3,3.88,45
전공핵심,GBA3034-02,Business Communication,토마스센트잔,월18:00-19:15【90109】 수18:00-19:15【90109】,3,4.8,23
전공핵심,GBA3034-03,Business Communication,토마스센트잔,월19:30-20:45【90109】 수19:30-20:45【90109】,3,4.8,16
전공일반,GBA3035-01,Integration of Systems and Business Informatics,김용석,목12:00-13:15【9B218】【1.5h(ON)+1.5h(OFF)】,3,4.53,23
전공일반,GBA3039-01,Special Topics in Management,고영진,금15:00-16:15【90109】 금16:30-17:45【90109】,3,4,7
전공일반,GBA3050-01,Behavioral Finance & FinTech,김영한,화15:00-16:15【9B218】 목16:30-17:45【9B218】,3,4.4,25
전공일반,GBA3053-01,Human Resource Data Analytics,김영상,화09:00-10:15【90109】【1.5h(ON)+1.5h(OFF)】,3,4.95,39
전공일반,GBA3054-01,Marketing Analytics,채인영,화15:00-16:15【90109】【1.5h(ON)+1.5h(OFF)】,3,0,23
전공일반,GBA3058-01,Introduction to Human Resource Management,박태윤,수13:30-14:45【9B218】【1.5h(ON)+1.5h(OFF)】,3,0,31
전공일반,GEC2009-01,Introduction to Microeconomics,이기영,수10:30-11:45【90110】【1.5h(ON)+1.5h(OFF)】,3,0,74
전공일반,GEC2009-02,Introduction to Microeconomics,이기영,수09:00-10:15【90110】【1.5h(ON)+1.5h(OFF)】,3,0,45
전공일반,GEC3214-01,Financial Econometrics,황수성,월18:00-19:15【9B118】 월19:30-20:45【9B118】,3,4.08,10
전공일반,USS3004-01,사회문제와공공정책,김상태,화15:00-16:15【61606】 목16:30-17:45【61606】,3,4.78,60
전공일반,USS3004-02,사회문제와공공정책,김상태,화09:00-10:15【61606】 화10:30-11:45【61606】,3,4.78,52
전공일반,CON3020-01,소비자학양적연구방법응용,이화옥,금12:00-13:15【50407】 금13:30-14:45【50407】,3,4.22,52
전공핵심,EPN3001-01,지역사회문제와창업,한창근,화15:00-16:15【33219】【1.5h(ON)+1.5h(OFF)】,3,4.38,28
전공일반,INT3003-01,글로벌지속경영,맹승민,금12:00-13:15【32210】 금13:30-14:45【32210】,3,4.25,88
전공일반/전공핵심,PSY3006-01,집단심리,김금미,금09:00-10:15【61606】 금10:30-11:45【61606】,3,0,73
전공핵심,ECO2002-02,경제학원론2,정규일,화09:00-10:15【31705】 화10:30-11:45【31705】,3,4,63
전공핵심,ECO2003-01,미시경제학,김일중,월16:30-17:45【33302】 수15:00-16:15【33302】,3,4.32,84
전공핵심,ECO2003-03,미시경제학,이영식,금12:00-13:15【31705】 금13:30-14:45【31705】,3,2.35,34
전공핵심,ECO2004-01,거시경제학,김민성,화10:30-11:45【31405】【1.5h(ON)+1.5h(OFF)】,3,4.04,63
전공핵심,ECO2004-02,거시경제학,전용일,화13:30-14:45【32210】 목12:00-13:15【32210】,3,2.7,45
전공핵심,ECO2004-03,거시경제학,정규일,월09:00-10:15【31705】 월10:30-11:45【31705】,3,3,57
전공일반,ECO2006-01,경제사,송병건,수13:30-14:45【31403】【1.5h(ON)+1.5h(OFF)】,3,4.56,66
전공일반,ECO2006-02,경제사,정승진,월15:00-16:15【33303】 수16:30-17:45【33303】,3,0,50
전공일반,ECO2008-01,화폐금융론,이규인,화13:30-14:45【31403】 목12:00-13:15【31403】,3,4.61,69
전공일반,ECO3001-01,수리경제학,이주성,월09:00-10:15【33301】【1.5h(ON)+1.5h(OFF)】,3,0,38
전공일반,ECO3003-01,근대경제사,송병건,월10:30-11:45【33303】【1.5h(ON)+1.5h(OFF)】,3,4.7,63
전공일반,ECO3003-02,근대경제사,이성주,화16:30-17:45【31704】 목15:00-16:15【31704】,3,4.26,70
전공일반,ECO3006-01,게임이론및응용,김덕규,금10:30-11:45【31403】【1.5h(ON)+1.5h(OFF)】,3,4.52,67
전공일반,ECO3011-01,금융정책,전용일,화12:00-13:15【31409】 목13:30-14:45【31409】,3,3.85,60
전공일반,ECO3011-02,금융정책,김명현,월15:00-16:15【31704】 수16:30-17:45【31704】,3,4.3,38
전공일반,ECO3012-01,동태경제학,김민성,목10:30-11:45【32210】【1.5h(ON)+1.5h(OFF)】,3,4.22,54
전공일반,ECO3012-02,동태경제학,김영세,수10:30-11:45【33504】【1.5h(ON)+1.5h(OFF)】,3,4.52,48
전공일반,ECO3015-01,국제금융론,조두연,목13:30-14:45【31405】【1.5h(ON)+1.5h(OFF)】,3,4.31,42
전공일반,ECO3015-02,국제금융론,조두연,목12:00-13:15【31405】【1.5h(ON)+1.5h(OFF)】,3,4.31,33
전공일반,ECO3029-01,법경제학,김일중,수10:30-11:45【33304】【1.5h(ON)+1.5h(OFF)】,3,4.12,65
전공일반,ECO3046-01,산업경제학과데이터사이언스,김현철,월10:30-11:45【31404】【1.5h(ON)+1.5h(OFF)】,3,3,20
전공(대학원)/전공,ECO4001-01,거시경제학1,김명현,월12:00-13:15【31705】 수13:30-14:45【31705】,3,5,11
전공(대학원)/전공,ECO4002-01,미시경제학1,김덕규,목09:00-10:15【31704】 목10:30-11:45【31704】,3,5,4
전공핵심,MAE2004-01,선형대수학의응용,윤상운,수16:30-17:45【50415】【1.5h(ON)+1.5h(OFF)】,3,4.73,21
전공핵심,MAE2004-02,선형대수학의응용,윤상운,수15:00-16:15【50415】【1.5h(ON)+1.5h(OFF)】,3,4.72,24
전공일반,SOE3001-01,통계적학습과인공지능,박종선,월10:30-11:45【31403】 수09:00-10:15【31403】,3,3.77,36
전공핵심,STA2014-01,수리통계학입문,이경재,월13:30-14:45【31308】【1.5h(ON)+1.5h(OFF)】,3,4.33,97
전공(대학원)/전공,CHS7004-I1,[도전학기] Python활용인문사회과학논문쓰기,한옥영,【iCampus 수업】,3,4.77,200
전공일반,FRE3005-01,비즈니스프랑스어,노윤채,화13:30-14:45【31706】 목12:00-13:15【31706】,3,3.67,23
전공일반,GER3028-01,독일비즈니스문화,이성주,화12:00-13:15【31306B】 목13:30-14:45【31306B】,3,4.6,15
전공핵심,GEC2005-01,Mathematics for Economics,송준,화09:00-10:15【9B118】 목10:30-11:45【9B118】,3,3.98,53
전공핵심,GEC2005-02,Mathematics for Economics,송준,화10:30-11:45【9B118】 목09:00-10:15【9B118】,3,3.98,51
전공일반,GEC2010-01,Introduction to Macroeconomics,린슈친,월12:00-13:15【9B118】 수13:30-14:45【9B118】,3,3.94,49
전공일반,GEC2010-02,Introduction to Macroeconomics,린슈친,월13:30-14:45【9B118】 수12:00-13:15【9B118】,3,3.94,47
전공일반,GEC3103-01,International Trade,김영한,화18:00-19:15【9B118】 화19:30-20:45【9B118】,3,4.28,64
전공일반,GEC3105-01,Game Theory,김덕규,금12:00-13:15【9B118】【1.5h(ON)+1.5h(OFF)】,3,4.75,68
전공일반,GEC3106-01,Advanced Microeconomic Theory,이주성,월10:30-11:45【9B118】【1.5h(ON)+1.5h(OFF)】,3,3.5,11
전공일반,GEC3109-01,Advanced Macroeconomic Theory,김영세,월12:00-13:15【9B208】 수13:30-14:45【9B208】,3,4.72,27
전공일반,GEC3201-01,Money and Banking,이규인,화12:00-13:15【9B118】 목13:30-14:45【9B118】,3,4.33,73
전공일반,GEC3202-01,International Monetary Economics,김성현,화16:30-17:45【9B118】 목15:00-16:15【9B118】,3,4.63,31
전공핵심,GEC3204-01,Econometrics,김지현,월15:00-16:15【9B118】【1.5h(ON)+1.5h(OFF)】,3,4.42,69
전공일반,GEC3213-01,Asset Pricing,황수성,수18:00-19:15【9B118】 수19:30-20:45【9B118】,3,4.79,20
전공일반,GEC3407-01,Health Economics,이진형,목12:00-13:15【31404】【1.5h(ON)+1.5h(OFF)】,3,3.44,23
전공일반,GEC3418-01,Causal Inference in Economics,정연하,수10:30-11:45【9B208】【1.5h(ON)+1.5h(OFF)】,3,0,15
전공핵심,MAE2008-01,해석학2,김도현,화09:00-10:15【50415】【1.5h(ON)+1.5h(OFF)】,3,4.5,23
전공핵심,STA2008-01,통계수학,안수형,화15:00-16:15【31308】【1.5h(ON)+1.5h(OFF)】,3,3.87,29
전공핵심,STA2010-01,회귀분석입문,이은령,화12:00-13:15【31403】【1.5h(ON)+1.5h(OFF)】,3,2.9,70
전공핵심,STA2016-01,통계프로그래밍입문,김찬민,월16:30-17:45【32210】【1.5h(ON)+1.5h(OFF)】,3,4.71,74
전공핵심,STA2017-01,행렬대수학,안수형,화13:30-14:45【31308】【1.5h(ON)+1.5h(OFF)】,3,3.54,27
전공일반,STA3003-01,통계적추론입문,서병태,월12:00-13:15【31403】【1.5h(ON)+1.5h(OFF)】,3,4.79,22
전공일반,STA3005-01,베이즈통계입문,이근백,화09:00-10:15【31403】 목10:30-11:45【31403】,3,3.97,30
전공일반,STA3010-01,비모수통계입문,김찬민,월15:00-16:15【32210】【1.5h(ON)+1.5h(OFF)】,3,5,79
전공일반,STA3012-01,범주형자료분석,이근백,화10:30-11:45【31403】 목09:00-10:15【31403】,3,3.1,16
전공일반,STA3018-01,보험통계,김선애,금09:00-10:15【31405】 금10:30-11:45【31405】,3,3,24
전공일반,STA3020-01,금융통계학입문,박종선,월09:00-10:15【31405】 수10:30-11:45【31405】,3,3.51,38
전공일반,STA3021-01,확률과정론입문,백창룡,월18:00-19:15【31403】【1.5h(ON)+1.5h(OFF)】,3,4.5,71
전공(대학원)/전공,STA4006-01,고차원자료분석입문,백창룡,월12:00-13:15【31405】 월13:30-14:45【31405】,3,0,12
전공일반,ADD2006-41,서양건축사,이현정,목09:00-10:15【22111】 목10:30-11:45【22111】,3,5,53
전공핵심,ADD3009-41,건축법규,신중진,화09:00-10:15【22111】 화10:30-11:45【22111】,3,2.38,50
전공일반,ADD3018-41,동양건축사,우성훈,월18:00-19:15【22111】 월19:30-20:45【22111】,3,4.71,6
전공(대학원)/전공,ADD4013-41,현대건축론2,이중원,월09:00-10:15【22402】 월10:30-11:45【22402】,3,0,6
전공핵심,CAL2002-41,구조역학,이정윤,화13:30-14:45【23217】 목12:00-13:15【23217】,3,4.86,76
전공일반,CAL2005-41,건축시공및재료2,권순욱,화10:30-11:45【22402】【1.5h(ON)+1.5h(OFF)】,3,3.8,9
전공핵심,CAL2006-41,건설관리,김예상,화10:30-11:45【21502】 목09:00-10:15【21502】,3,4.35,49
전공일반,CAL2008-41,건축환경공학2,박소민,월09:00-10:15【26223】 수10:30-11:45【26223】,3,0,27
실험실습,CAL2009-41,건축공학설계1,진상윤,화18:00-18:50【22402】 화19:00-19:50【22402】 화20:00-20:50【22402】 목18:00-18:50【22402】 목19:00-19:50【22402】 목20:00-20:50【22402】,3,4.33,27
실험실습,CAL2009-42,건축공학설계1,윤성민,화18:00-18:50【26223】 화19:00-19:50【26223】 화20:00-20:50【26223】 목18:00-18:50【26223】 목19:00-19:50【26223】 목20:00-20:50【26223】,3,4.33,17
전공일반,CAL2019-41,응용토질역학,김낙경,월09:00-10:15【26217A】 수10:30-11:45【26217A】,3,4.13,11
실험실습,CAL2021-41,응용측량정보학,윤홍식,월15:00-15:50【26305】 월16:00-16:50【26305】 월17:00-17:50【26305】 금15:00-15:50【26305】 금16:00-16:50【26305】 금17:00-17:50【26305】,3,3.96,12
전공일반,CAL2044-41,동아시아조경문화사,김묘정,화09:00-10:15【61301A】 화10:30-11:45【61301A】,3,4.29,19
전공핵심,CAL2075-41,공학확률,심성한,목15:00-16:15【27515】【1.5h(ON)+1.5h(OFF)】,3,3.91,57
전공일반,CAL2079-41,BIM기초,이광명,화12:00-13:15【26512】 목13:30-14:45【26512】,3,1,16
전공핵심,CAL2081-41,정원및외부공간설계,이윤주,금12:00-13:15【61301A】 금13:30-14:45【61301A】,3,0,17
