교양,GEDG005-42,비즈니스영어,죠나단펠란,월16:30-17:45【26508】 수15:00-16:15【26508】,2,4.67,65,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG041-41,아카데믹영어청취,윌리암히슬롭,월12:00-13:15【26508】 수13:30-14:45【26508】,2,5,81,0,"국제어수업, 오프라인",글로벌,자과캠
교양,GEDG037-41,앙트레프레너십영어,매튜심슨,화13:30-14:45【85713】 목12:00-13:15【85713】,2,0,56,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG037-42,앙트레프레너십영어,매튜심슨,화12:00-13:15【85713】 목13:30-14:45【85713】,2,0,45,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-41,영어발표,매튜아담,화09:00-10:15【27423】 목10:30-11:45【27423】,2,3.63,40,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-43,영어발표,나다니엘애쉬만,월12:00-13:15【26117】 수13:30-14:45【26117】,2,4.53,60,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-44,영어발표,저스틴바라스,화15:00-16:15【51209】 목16:30-17:45【51209】,2,4.57,53,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-45,영어발표,저스틴바라스,화16:30-17:45【51209】 목15:00-16:15【51209】,2,4.57,46,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-46,영어발표,닉헤이즈,월15:00-16:15【27423】 수16:30-17:45【27423】,2,4.06,43,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-47,영어발표,닉헤이즈,월16:30-17:45【27423】 수15:00-16:15【27423】,2,4.06,48,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-48,영어발표,제프리라츠,화16:30-17:45【26117】 목15:00-16:15【26117】,2,4.75,55,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-49,영어발표,매튜심슨,화09:00-10:15【27517】 목10:30-11:45【27517】,2,3.92,34,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
교양,GEDG002-50,영어발표,매튜심슨,화10:30-11:45【27517】 목09:00-10:15【27517】,2,3.92,35,0,"국제어수업, 오프라인, ABEEK",글로벌,자과캠
